author_id,name
1196,Виктор Тюрин
1197,Ирина Лазарева
1198,Сьюзен Сонтаг
1199,Уильям Арнтц
1200,Бетси Чейс
1201,Марк Висенте
1202,Елена Степанян
1203,Константин Задумкин
1204,Ольга Светлова
1205,Александра Маринина
1206,Андрей Буровский
1207,Михаил Барятинский
1208,Ирина Кош
1209,Михаил Кош
1210,Тарас Балашов
1211,Евгений Колосов
1212,Евгения Михайлова
1213,Терри Пратчетт
1214,Владимир Захарченко
1215,Аркадий и Борис Стругацкие
1216,Андрей Ангелов
1217,Юрий Лапыгин
1218,Денис Лапыгин
1219,Ольга Заббарова
1220,Сергей Россинский
1221,Марк Фурман
1222,Людмила Морозова
1223,Александр Каневский
1224,Камиль Лемонье
1225,Понсон дю Террайль
1226,Грегор Самаров
1227,Ямвлих Халкидский
1228,Октав Мирбо
1229,Павел Лем
1230,Андрей Сагалаев
1231,Марк Аврелий Антонин
1232,Павел Корнев
1233,Галина Врублевская
1234,Нелли Власова
1235,Устин Чащихин
1236,Олег Синицын
1237,Стивен Протеро
1238,Александр Лопухин
1239,Петр Чаадаев
1240,Владимир Дуров
1241,Елена Лактионова
1242,Генрик Сенкевич
1243,Татьяна Петрашева
1244,Вис Виталис
1245,Винсент Ван Гог
1246,Константин Коровин
1247,Роман Фад
1248,Фредерик Марриет
1249,Наталия Дубровская
1250,Анна Малышева
1251,Дитер Нолл
1252,Игорь Губерман
1253,Лев Жаков
1254,Даниил Хармс
1255,Виктор Ковалев
1256,Эмиль Габорио
1257,Эли Берте
1258,Элизабет Мид-Смит
1259,Дмитрий Политов
1260,Макс Таль
1261,Диана Балыко
1262,Виктория Исаева
1263,Ева Бергер
1264,Павел Парфин
1265,Цай Ци Жун
1266,Дмитрий Дашко
1267,Михаил Бычков
1268,Михаил Логинов
1269,Ирина Пушкарева
1270,Кирилл Кириллов
1271,Петр Заспа
1272,Георг Энрих
1273,Джеймс Манган
1274,Ли Чен
1275,Уильям Бейтс
1276,Ирина Оснач
1277,Лев Кругляк
1278,Дарья Нилова
1279,Борис Арсеньев
1280,Ольга Агеева
1281,Ивана Чаббак
1282,Владимир Жикаренцев
1283,Валерий Гусев
1284,Елена Черникова
1285,О. Ефремов
1286,Эльдар Рязанов
1287,Татьяна Корсакова
1288,Муртаза Мутаххари
1289,Реза Ширази
1290,Джудит Норман
1291,Олеся Янгол
1292,Александр Холин
1293,Елена Хисамова
1294,Елена Янковская
1295,Тамара Ускова
1296,Виктория Орлова
1297,Людмила Дубиничева
1298,Иероним Ясинский
1299,Михаил Чехов
1300,Ольга Лазорева
1301,Тимофей Крылов
1302,А. Синельникова
1303,Ирина Шишигина
1304,Лев Пучков
1305,Елена Белова
1306,Ирина Онучева
1307,Юлия Колесникова
1308,Татьяна Тарасова
1309,Ирина Алексеева
1310,Лариса Докучаева
1311,Валерий Докучаев
1312,Андрей Молохов
1313,Алла Маркова
1314,Иван Беров
1315,Анна Вишневская
1316,Евгений Шишкин
1317,Елена Красносельская
1318,Наталья Лескова
1319,Елена Клещенко
1320,Екатерина Лесина
1321,Дмитрий Лукин
